val,AGENCY,TIME,COMMENTS,YEAR,ACTIVE,UNIT_ID,FIRE_NAME,FIRE_NUM,DATE,FIRE,INCIWEB_ID,LOAD_DATE,AREA,PERIMETER,lon,lat
602.29000000,State Agency,0000,GPS,2012,N,SD-SDS,Shoun Draw,GW3N,2012/06/06,,,2012/11/16,0.000275,0.104776,-102.680611,44.329720
20.41000000,BLM,0000,,2012,N,MT-MCD,SixMile,G0DT,2012/07/01,,,2012/11/16,0.000010,0.024269,-106.105636,46.091636
1046.62000000,BLM,0000,,2012,N,MT-LED,South Chain,G4CG,2012/07/31,,,2012/11/16,0.000504,0.101956,-108.077477,47.315612
104.64000000,BLM,0000,,2012,N,MT-LED,Spencer Ridge,G49T,2012/08/07,,,2012/11/16,0.000051,0.043798,-109.014226,47.964338
104.45000000,BLM,0000,GPS,2012,N,MT-MCD,Split,G7JC,2012/09/01,,,2012/11/16,0.000049,0.033933,-106.018694,45.728414
12.24000000,BLM,0000,GPS,2012,N,MT-MCD,Stevenson,G00S,2012/07/05,,,2012/11/16,0.000006,0.014468,-103.832662,45.543484
5.76000000,BLM,0000,GPS,2012,N,MT-MCD,Strawberry,G0LV,2012/07/03,,,2012/11/16,0.000003,0.021168,-105.679929,46.416530
98.86000000,BLM,0000,GPS,2012,N,MT-MCD,Stroud,G2JU,2012/07/16,,,2012/11/16,0.000046,0.032800,-106.442186,45.183018
89.80000000,BLM,0000,GPS,2012,N,MT-MCD,Stud,G20V,2012/07/21,,,2012/11/16,0.000043,0.053185,-106.972561,47.592238
33.90000000,BLM,0000,,2012,N,MT-LED,Sutherland,G1T4,2012/07/10,,,2012/11/16,0.000016,0.017899,-107.232759,47.864645
3275.45000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,,3258,2012/09/19,0.001576,1.826890,-120.548636,47.286015
37555.91000000,USFS,2300,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/18,,3258,2012/09/19,0.018167,4.722572,-120.371419,47.569630
1236.22000000,USFS,0000,,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/16,,3256,2012/09/19,0.000588,0.134881,-121.045842,46.702958
2039.08000000,USFS,0000,,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/18,,3256,2012/09/19,0.000971,0.248424,-121.031286,46.719733
2084.35000000,USFS,0205,IR heat perimeter,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/19,0.000993,0.281769,-121.031471,46.735361
8050.15000000,USFS,0641,FIMT,2012,N,WY-BHF,Gilead,G7BW,2012/09/19,,3220,2012/09/19,0.003683,0.377504,-106.933340,44.426708
656.05000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Klone,3258,2012/09/19,0.000320,0.190845,-120.587478,47.974177
1262.27000000,USFS,0235,IR heat perimeter,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,,3258,2012/09/19,0.000614,0.620465,-120.627054,47.842946
2084.35000000,USFS,0235,IR heat perimeter,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/19,0.000993,0.281769,-121.031471,46.735361
412.58000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Pyramid,3258,2012/09/19,0.000201,0.191416,-120.578016,48.051259
3688.67000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Poison,3258,2012/09/19,0.001781,0.362210,-120.511920,47.458465
13978.28000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Byrd,3258,2012/09/19,0.006788,0.750910,-120.220515,47.771975
1242.35000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,First Creek,3258,2012/09/19,0.000605,0.313154,-120.260713,47.896684
4406.52000000,USFS,0800,IR heat perimeter,2012,N,CA-SHF,Stafford,G7TZ,2012/09/15,,3235,2012/09/19,0.001896,0.302612,-123.108806,40.541890
161.23000000,BLM,0000,GPS driven,2012,N,ID-BOD,Hamm,G8E7,2012/09/17,,,2012/09/19,0.000072,0.040783,-115.444784,42.978507
14.80000000,BLM,0000,GPS driven,2012,N,ID-BOD,Sandi,G8FC,2012/09/16,,,2012/09/19,0.000007,0.011874,-116.261028,43.366405
6.32000000,BLM,0000,GPS walked,2012,N,ID-TFD,Soldier,G63H,2012/09/18,,,2012/09/19,0.000003,0.007292,-115.438738,42.864640
35.39000000,BLM,0000,GPS walked,2012,N,ID-TFD,Tracks,G6D4,2012/09/18,,,2012/09/19,0.000016,0.025196,-114.329569,42.910718
3098.56000000,State Agency,0000,,2012,N,UT-NWS,Shanty Canyon,G74F,2012/09/11,,,2012/09/19,0.001339,0.204583,-112.488073,40.818352
73413.42000000,BLM,2234,IR heat perimeter,2012,N,WA-SPD,Barker Canyon Complex,G70Y,2012/09/14,North Branch,3262,2012/09/19,0.035845,1.676788,-119.230733,48.051996
15794.15000000,BLM,2234,IR heat perimeter,2012,N,WA-SPD,Barker Canyon Complex,G70Y,2012/09/14,South Branch,3262,2012/09/19,0.007700,0.783346,-119.052213,47.968718
34415.65000000,BIA,0745,IR heat perimeter,2012,N,WY-WRA,Alpine Lake,G5KH,2012/09/16,,3137,2012/09/19,0.015399,3.348537,-109.316401,43.096490
3352.80000000,Local Agency,2032,,2012,N,WY-TDX,Horsethief Canyon,G7Y4,2012/09/14,,3241,2012/09/19,0.001510,0.222915,-110.738872,43.435517
3373.37000000,Local Agency,1400,,2012,N,WY-TDX,Horsethief Canyon,G7Y4,2012/09/16,,3241,2012/09/19,0.001519,0.217247,-110.738707,43.435570
24098.94000000,USFS,0745,IR heat perimeter,2012,N,WY-BTF,North Buffalo,G6XA,2012/09/16,,3209,2012/09/19,0.010932,2.397553,-110.127356,43.939567
1999.71000000,Local Agency,0000,WFDSS; GPS ground,2012,N,CO-CUX,Wetmore,G91K,2012/10/27,,3303,2012/10/29,0.000832,0.423001,-105.065877,38.210144
379.59000000,BLM,0000,GPS,2012,N,MT-MCD,Threemile,G7LU,2012/09/02,,,2012/11/16,0.000177,0.054306,-105.975461,45.468134
6182.86000000,BLM,0000,,2012,N,MT-MCD,Tidwell,G0W3,2012/07/05,,,2012/11/16,0.002861,0.267856,-106.383543,45.102655
34.84000000,BLM,0000,,2012,N,MT-BID,Twin,G1TN,2012/07/10,,,2012/11/16,0.000020,0.033850,-109.057806,46.718033
11.12000000,BLM,0000,GPS walked,2012,N,ID-IFD,5 Mile,G8F7,2012/09/19,,,2012/09/20,0.000005,0.013454,-112.192284,43.514890
37235.94000000,USFS,1220,FIMT,2012,N,ID-NPF,McGuire Complex,G64M,2012/09/19,,3219,2012/09/20,0.017394,1.613528,-115.499662,45.627148
329647.35000000,USFS,2215,FIMT,2012,N,ID-SCF,Mustang Complex,G4A0,2012/09/19,,3100,2012/09/20,0.153422,7.110159,-114.482804,45.452726
40998.49000000,USFS,2102,FIMT,2012,N,ID-NPF,Sheep,G7VJ,2012/09/19,,3240,2012/09/20,0.019138,1.289482,-116.201368,45.573973
20.05000000,BLM,0000,GPS walked,2012,N,ID-IFD,Teton Dam,G7MY,2012/09/19,,,2012/09/20,0.000009,0.017460,-111.536989,43.916756
351.09000000,BIA,0000,GPS air,2012,N,ID-FHA,Transfer Station,G8AV,2012/09/19,,,2012/09/20,0.000156,0.054729,-112.669750,42.743516
11429.01000000,USFS,0122,IR heat perimeter,2012,N,ID-PAF,Wesley,G70E,2012/09/20,,3243,2012/09/20,0.005294,0.527632,-116.487607,45.121894
2074.01000000,BLM,0000,,2012,N,UT-SLD,Table Butte,G8GV,2012/09/19,,,2012/09/20,0.000884,0.185177,-112.877750,39.927565
9239.39000000,USFS,1943,FIMT,2012,N,WA-GPF,Cascade Creek,G7ZP,2012/09/19,,3249,2012/09/20,0.004352,0.556773,-121.521323,46.125697
5209.98000000,USFS,2105,IR heat perimeter,2012,N,WA-OWF,Okanogan Complex,G75A,2012/09/19,,3261,2012/09/20,0.002546,0.458743,-120.110375,48.124747
2183.60000000,USFS,0000,,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/20,0.001040,0.285703,-121.038267,46.723141
2015.70000000,USFS,2216,IR heat perimeter,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/20,0.000959,0.157544,-121.037542,46.685044
10196.11000000,USFS,2330,,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/20,0.004904,1.550860,-120.554028,47.258391
2084.45000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/19,,3256,2012/09/20,0.000993,0.281739,-121.031479,46.735390
508.86000000,BLM,1500,WFDSS; GPS ground/air,2012,N,AZ-ASD,Mt Trumbull Complex,G3N0,2012/10/24,,,2012/10/30,0.000207,0.126131,-113.139028,36.416220
13500.90000000,USFS,0000,WFDSS; IR heat perimeter,2012,N,ID-NPF,Ditch,000287,2012/10/06,,3136,2012/10/30,0.006340,1.331726,-114.866647,45.954495
21.60000000,NPS,1830,WFDSS; GPS ground,2012,N,SD-JCP,Jeca,G9V8,2012/10/17,,,2012/10/30,0.000010,0.013859,-103.824124,43.733113
486.39000000,BLM,0000,,2012,N,MT-LED,Vimy Ridge,G79Y,2012/09/12,,,2012/11/16,0.000237,0.113804,-110.625251,47.901002
100.89000000,BLM,0000,,2012,N,MT-MCD,Wacker,G75M,2012/09/09,,,2012/11/16,0.000048,0.032888,-106.392408,46.477076
1157.87000000,BLM,0000,,2012,N,MT-LED,Waters Fire,G0NH,2012/07/03,,,2012/11/16,0.000566,0.159076,-107.834230,48.160870
50.00000000,State Agency,0000,,2012,N,MT-SOS,West Arrow Creek,G27N,2012/06/29,,,2012/11/16,0.000023,0.019414,-108.129364,45.839454
54.46000000,BLM,0000,GPS,2012,N,MT-MCD,Wolf,G0TU,2012/07/03,,,2012/11/16,0.000026,0.043926,-106.238214,47.469235
11886.99000000,BLM,0000,,2012,N,MT-LED,Wolf Creek,G3J8,2012/07/24,,,2012/11/16,0.005743,0.457778,-108.198458,47.502019
183.90000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Cashmere Mountain,3258,2012/09/19,0.000089,0.071469,-120.828442,47.543220
773.71000000,USFS,0000,WFDSS; no entry in FireCode,2012,N,AZ-TNF,Queen,000975,2012/09/17,,,2012/10/31,0.000303,0.114932,-111.074542,33.318332
6124.36000000,BIA,1200,WFDSS,2012,N,AZ-SCA,Shorten,G81L,2012/10/30,,,2012/10/31,0.002400,0.261725,-109.801106,33.340077
161.11000000,NPS,0000,GPS walked/driven,2012,N,ID-HFP,Yahoo Canyon,G95A,2012/10/28,,,2012/10/31,0.000072,0.051050,-114.956945,42.756433
41.56000000,USFS,0000,WFDSS; no entry in FireCode,2012,N,MN-SUF,Parley Lake,000046,2012/09/14,,,2012/10/31,0.000020,0.032430,-91.914534,48.196465
159.43000000,NPS,0000,WFDSS,2012,N,MT-GNP,Avalanche,G7HT,2012/10/15,,,2012/10/31,0.000079,0.066226,-113.803058,48.654234
5499.68000000,USFS,1700,WFDSS,2012,N,MT-FNF,Condon Mountain,G5CH,2012/10/07,,3070,2012/10/31,0.002661,0.331533,-113.655338,47.575573
4108.05000000,USFS,1600,WFDSS,2012,N,MT-FNF,Prisoner Lake,G4AN,2012/09/15,,3065,2012/10/31,0.001986,0.223354,-113.148165,47.534500
1828.44000000,USFS,0000,WFDSS,2012,N,MT-LNF,Wedge Creek,G6JY,2012/09/26,,3191,2012/10/31,0.000879,0.203925,-113.107885,47.207646
459.41000000,USFS,2207,IR heat perimeter,2012,N,CO-SJF,Vallecito,G9US,2012/10/30,,3077,2012/10/31,0.000189,0.098780,-107.580838,37.414502
1998.09000000,Local Agency,0000,,2012,N,CO-CUX,Wetmore,G91K,2012/10/28,,3303,2012/10/31,0.000832,0.423078,-105.065876,38.210144
16566.29000000,State Agency,0000,No name in FireCode,2012,N,AK-SWS,Snake River,HAE9,2012/11/08,,,2012/11/19,0.010449,0.556727,-158.671305,58.927069
121.63000000,NPS,0000,WFDSS; GPS ground,2012,N,MT-GNP,Avalanche,G7HT,2012/09/18,,,2012/09/20,0.000060,0.062325,-113.804941,48.653907
65.39000000,BIA,1100,WFDSS; GPS air,2012,N,MT-FHS,Schley,G6ZZ,2012/09/18,,,2012/09/20,0.000031,0.024341,-113.976693,47.068195
29730.17000000,State Agency,0840,,2012,N,NE-NES,Region 23 Complex,G7A5,2012/09/08,Douthit,3222,2012/09/20,0.013243,0.865888,-103.603160,42.787291
56471.00000000,State Agency,0840,,2012,N,NE-NES,Region 23 Complex,G7A5,2012/09/08,West Ash,3222,2012/09/20,0.025101,1.614473,-103.163566,42.668094
1635.81000000,State Agency,1200,,2012,N,WA-SES,Highway 141,G7TT,2012/09/09,,3238,2012/09/20,0.000766,0.209416,-121.505423,45.768574
293.06000000,USFS,0000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,,3258,2012/09/20,0.000142,0.158561,-120.468509,47.475800
293.06000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,,3258,2012/09/20,0.000142,0.158561,-120.468509,47.475800
136.45000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Basalt,3258,2012/09/20,0.000067,0.054232,-120.738733,47.970475
249.91000000,State Agency,2104,IR heat perimeter,2012,N,ID-SWS,Karney,G8HR,2012/09/18,,3270,2012/09/20,0.000113,0.098430,-116.020828,43.667479
1512.63000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Table Mountain Complex,G8DZ,2012/09/19,First Creek,3269,2012/09/20,0.000727,0.270604,-120.620375,47.210589
13979.87000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Byrd,3258,2012/09/20,0.006789,0.752494,-120.220513,47.771976
7587.10000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Canyon,3258,2012/09/20,0.003660,0.316363,-120.403749,47.427682
658.05000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Cashmere Mountain,3258,2012/09/20,0.000318,0.143439,-120.826162,47.543149
658.05000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Cashmere Mountain,3258,2012/09/20,0.000318,0.143439,-120.826162,47.543149
1235.82000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,First Creek,3258,2012/09/20,0.000602,0.324282,-120.260644,47.896579
1013.14000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Klone,3258,2012/09/20,0.000494,0.183418,-120.583589,47.974681
7538.43000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Peavine,3258,2012/09/20,0.003632,0.682571,-120.457226,47.356641
5991.43000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Poison,3258,2012/09/20,0.002892,0.277688,-120.523973,47.457753
431.29000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Pyramid,3258,2012/09/20,0.000211,0.214023,-120.578002,48.051205
140.11000000,USFS,2000,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Sears Creek,3258,2012/09/20,0.000068,0.078977,-120.902033,47.894844
431.29000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Pyramid,3258,2012/09/20,0.000211,0.214023,-120.578002,48.051205
7587.10000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Canyon,3258,2012/09/20,0.003660,0.316363,-120.403749,47.427682
140.11000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Sears Creek,3258,2012/09/20,0.000068,0.078977,-120.902033,47.894844
413.84000000,Local Agency,1053,WFDSS; GPS ground/air,2012,N,CO-MNX,Roatcap,G92F,2012/10/24,,,2012/10/25,0.000170,0.088785,-108.512545,37.432703
1703.84000000,BIA,0000,GPS,2012,N,OR-WSA,Bear Slide,G8E5,2012/09/14,,,2012/11/20,0.000784,0.153987,-121.137521,44.807561
115.82000000,BIA,1144,GPS,2012,N,OR-WSA,Kah Nee Ta,G8DG,2012/09/12,,,2012/11/20,0.000053,0.057448,-121.146557,44.875076
178.45000000,BIA,1854,GPS,2012,N,OR-WSA,Red Lake,G1F8,2012/07/10,,,2012/11/20,0.000082,0.037681,-121.303207,45.002468
210.44000000,BIA,0000,GPS,2012,N,WA-COA,Meteor,GR6P,2012/11/19,,,2012/11/20,0.000103,0.043804,-119.379571,48.268971
1661.39000000,BIA,1000,GPS,2012,N,WA-YAA,North Ahtanum,G7GA,2012/09/02,,,2012/11/20,0.000788,0.153323,-120.562906,46.521678
112.28000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Basalt,3258,2012/09/19,0.000055,0.044423,-120.737820,47.969726
6232.03000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Peavine,3258,2012/09/19,0.003003,0.870388,-120.458209,47.359525
7574.77000000,USFS,1400,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/17,Canyon,3258,2012/09/19,0.003654,0.311126,-120.403730,47.427683
319.88000000,Local Agency,0000,WFDSS; GPS ground,2012,N,CO-MNX,Roatcap,G92F,2012/10/31,,,2012/10/31,0.000132,0.094214,-108.512134,37.432388
93.87000000,Local Agency,0000,GPS,2012,N,ID-2BN,Dingle,G6XS,2012/11/21,,,2012/11/26,0.000041,0.041214,-111.231904,42.227424
8.55000000,USFS,0800,WFDSS; GPS ground; no entry in FireCode,2012,N,KY-DBF,Worley,120085,2012/11/21,,,2012/11/26,0.000003,0.009868,-84.536934,36.892488
579.49000000,USFS,0000,WFDSS,2012,N,KY-DBF,Turkey,HA1N,2012/11/22,,,2012/11/26,0.000237,0.075535,-84.398909,36.740285
329.34000000,USFS,0205,IR heat perimeter,2012,N,WA-OWF,Table Mountain Complex,G8DZ,2012/09/19,First Creek,3269,2012/09/19,0.000158,0.084133,-120.641517,47.216970
518.16000000,USFS,2210,IR heat perimeter,2012,N,CO-SJF,Vallecito,G9US,2012/10/31,,3077,2012/11/01,0.000213,0.121447,-107.581583,37.414559
974.85000000,USFS,0000,WFDSS; GPS air; no entry in FireCode,2012,N,ID-CWF,Cliff,000514,2012/11/02,,,2012/11/02,0.000461,0.198510,-115.161787,46.297224
3411.66000000,BLM,0000,,2012,N,OR-LAD,Blue Joint,GP45,2012/10/22,,,2012/11/02,0.001517,0.337719,-119.623882,42.702056
5720.85000000,BLM,0000,GPS; named 'Blue Mtn' in FireCode,2012,N,OR-VAD,Blue Mountain,GS6R,2012/04/23,,,2012/11/02,0.002525,0.654627,-117.840781,42.223156
467.07000000,BLM,0000,GPS,2012,N,OR-VAD,Cougar,G40A,2012/08/06,,,2012/11/02,0.000207,0.107499,-117.099379,42.478904
857.78000000,BLM,0000,,2012,N,OR-LAD,Crack In The Ground,G2RP,2012/10/22,,,2012/11/02,0.000385,0.148384,-120.696447,43.330151
887.80000000,BLM,0000,GPS,2012,N,OR-VAD,Danner Loop,G3XA,2012/07/28,,,2012/11/02,0.000396,0.115588,-117.300472,42.977205
400.06000000,BLM,0000,GPS,2012,N,OR-VAD,Flat Top,GWC4,2012/06/03,,,2012/11/02,0.000178,0.148728,-118.017993,42.744399
2805.88000000,BLM,0000,GPS air,2012,N,OR-LAD,Hickey,GU2F,2012/05/18,,,2012/11/02,0.001238,0.180273,-120.180639,42.191524
39948.60000000,BLM,0000,,2012,N,AK-YTDC,Dry Creek,GY4W,2012/08/24,,,2012/08/27,0.030243,1.572115,-147.268101,64.561140
434.89000000,BLM,0000,GPS,2012,N,OR-VAD,Jackies Butte,GWQ4,2012/06/04,,,2012/11/02,0.000193,0.075484,-117.663256,42.664004
221.95000000,BLM,0000,GPS,2012,N,OR-VAD,Mahogany Gap,G3XG,2012/07/28,,,2012/11/02,0.000099,0.056280,-117.073060,43.116535
153.75000000,BLM,0000,,2012,N,OR-MED,Slate Creek,G7N5,2012/09/05,,,2012/11/02,0.000068,0.055013,-123.573626,42.371463
933.87000000,BLM,0000,GPS,2012,N,OR-VAD,West Crater,G2KC,2012/07/17,,,2012/11/02,0.000417,0.145863,-117.533094,43.035389
1002.27000000,BIA,0000,GPS,2012,N,WA-COA,South Omak Lake,G19E,2012/11/19,,,2012/11/20,0.000492,0.172371,-118.274082,48.293896
1395.15000000,NPS,0000,WFDSS,2012,N,CO-RMP,Fern Lake,G9LJ,2012/11/25,,3294,2012/11/27,0.000599,0.165845,-105.669000,40.360346
151820.49000000,USFS,1018,FIMT,2012,N,ID-SCF,Halstead,G34R,2012/09/11,,3062,2012/09/21,0.069414,4.004020,-114.969435,44.399053
223.10000000,USFS,1206,FIMT,2012,N,ID-SCF,Halstead,G34R,2012/09/14,,3062,2012/09/21,0.000102,0.085083,-115.223677,44.311009
24367.56000000,BLM,0629,FIMT,2012,N,OR-VAD,Pole Creek,G1AT,2012/09/21,,3244,2012/09/21,0.011099,1.147082,-121.676268,44.180220
9806.15000000,USFS,1902,FIMT,2012,N,WA-GPF,Cascade Creek,G7ZP,2012/09/20,,3249,2012/09/21,0.004619,0.631475,-121.522410,46.126668
1239.07000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,First Creek,3258,2012/09/21,0.000603,0.324922,-120.260662,47.896614
184.26000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Sears Creek,3258,2012/09/21,0.000090,0.113746,-120.902899,47.895061
1072.28000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Klone,3258,2012/09/21,0.000523,0.188188,-120.582792,47.974636
552.73000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Pyramid,3258,2012/09/21,0.000270,0.273703,-120.578516,48.050561
6001.65000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Poison,3258,2012/09/21,0.002897,0.279471,-120.523987,47.457768
8242.54000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Peavine,3258,2012/09/21,0.003971,0.912228,-120.459802,47.355816
757.47000000,USFS,2223,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/20,Cashmere Mountain,3258,2012/09/21,0.000366,0.194474,-120.824423,47.543576
1984.30000000,USFS,2223,,2012,N,WA-OWF,Yakima Complex,G72P,2012/09/20,,3256,2012/09/21,0.000945,0.201556,-121.031067,46.701974
37.42000000,NPS,1400,WFDSS; GPS ground,2012,N,AR-BUP,Hathaway,GNT0,2012/09/14,,,2012/11/05,0.000015,0.017953,-92.491296,36.157676
6528.61000000,BIA,1200,WFDSS; GPS ground,2012,N,AZ-SCA,Shorten,G81L,2012/11/02,,,2012/11/05,0.002559,0.273919,-109.802204,33.341442
19.95000000,USFS,0000,WFDSS; GPS ground,2012,N,CA-STF,Spur,G95Y,2012/11/03,,,2012/11/05,0.000008,0.011880,-119.765319,37.706754
1076.05000000,NPS,2129,IR heat perimeter,2012,N,CO-RMP,Fern Lake,G9LJ,2012/11/04,,3294,2012/11/05,0.000462,0.174017,-105.665812,40.360395
676.27000000,USFS,2100,,2012,N,CO-SJF,Vallecito,G9US,2012/11/02,,3077,2012/11/05,0.000278,0.151433,-107.583858,37.416066
824.01000000,BLM,1708,,2012,N,WA-SPD,Death Wind Canyon,G6LQ,2012/08/19,,,2012/11/05,0.000397,0.113857,-120.097061,47.416218
693.01000000,State Agency,0000,,2012,N,WA-SES,Little Parke Creek,G7UP,2012/09/07,,,2012/11/05,0.000332,0.127191,-120.288919,47.057078
26.13000000,BIA,1600,FIMT,2012,N,WA-COA,Manila Creek,G7ZU,2012/09/12,,,2012/11/05,0.000013,0.017364,-118.216760,48.378088
1127.87000000,State Agency,0000,No entry in FireCode,2012,N,WA-WFS,Milepost 31,000208,2012/06/14,,,2012/11/05,0.000538,0.185446,-119.342176,46.828566
156.95000000,State Agency,0000,,2012,N,WA-SES,Quilomene,G15X,2012/07/17,,,2012/11/05,0.000075,0.070792,-120.097065,47.162586
42.52000000,USFS,0000,,2012,N,WA-COF,Radio,G8H4,2012/10/01,,,2012/11/05,0.000021,0.019829,-118.234121,48.978531
2826.56000000,BLM,0000,GPS,2012,N,WA-SPD,Roosevelt,G0N0,2012/07/06,,,2012/11/05,0.001324,0.217819,-120.126774,45.795076
978.37000000,USFS,2206,IR heat perimeter,2012,N,CO-SJF,Vallecito,G9US,2012/11/04,,3077,2012/11/05,0.000402,0.231197,-107.587445,37.418995
285.88000000,USFS,0000,,2012,N,MT-HNF,East Fork,G6UM,2012/09/01,,3203,2012/09/02,0.000137,0.050166,-112.803706,47.099591
9499.49000000,USFS,0800,IR heat perimeter,2012,N,WA-GPF,Cascade Creek,G7ZP,2012/09/20,,3249,2012/09/20,0.004475,0.587276,-121.521446,46.125591
38671.97000000,USFS,0158,IR heat perimeter,2012,N,ID-NPF,McGuire Complex,G64M,2012/09/20,,3219,2012/09/20,0.018065,1.716123,-115.499061,45.626427
6428.48000000,USFS,2152,FIMT,2012,N,WA-OWF,Okanogan Complex,G75A,2012/09/19,,3261,2012/09/20,0.003142,0.657476,-120.083970,48.144806
211.41000000,USFS,2152,FIMT,2012,N,WA-OWF,Okanogan Complex,G75A,2012/09/19,Hunter Mountain,3261,2012/09/20,0.000103,0.072279,-120.052870,48.108755
24404.92000000,BLM,0800,IR heat perimeter,2012,N,OR-VAD,Pole Creek,G1AT,2012/09/20,,3244,2012/09/20,0.011116,1.226250,-121.676268,44.180144
236.32000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Table Mountain Complex,G8DZ,2012/09/19,,3269,2012/09/20,0.000114,0.129135,-120.525069,47.330330
753.82000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Cashmere Mountain,3258,2012/09/20,0.000365,0.187978,-120.824388,47.543618
140.11000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Klone,3258,2012/09/20,0.000068,0.078977,-120.902033,47.894844
140.11000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Poison,3258,2012/09/20,0.000068,0.078977,-120.902033,47.894844
136.45000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Basalt,3258,2012/09/20,0.000067,0.054232,-120.738733,47.970475
13909.32000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Byrd,3258,2012/09/20,0.006754,0.747988,-120.220302,47.771953
184.23000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Sears Creek,3258,2012/09/20,0.000090,0.113746,-120.902899,47.895061
1235.82000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,First Creek,3258,2012/09/20,0.000602,0.324282,-120.260644,47.896579
1072.28000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Klone,3258,2012/09/20,0.000523,0.188188,-120.582792,47.974636
29994.01000000,USFS,2223,IR heat perimeter,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,,3258,2012/09/20,0.014428,1.896189,-120.530431,47.274560
7538.43000000,USFS,2330,,2012,N,WA-OWF,Wenatchee Complex,G70S,2012/09/19,Peavine,3258,2012/09/20,0.003632,0.682571,-120.457226,47.356641
